,trailer_link,video_id,stats,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,kind,etag,items,pageInfo.totalResults,pageInfo.resultsPerPage
5531,https://www.youtube.com/watch?v=fTHSqutzOcQ,fTHSqutzOcQ,"{'viewCount': '3652148', 'likeCount': '13795', 'dislikeCount': '380', 'favoriteCount': '0', 'commentCount': '276'}",3652148,13795,380,0,276,,,,,
5532,https://www.youtube.com/watch?v=fVwiczePA0s,fVwiczePA0s,"{'viewCount': '164907', 'likeCount': '379', 'dislikeCount': '53', 'favoriteCount': '0', 'commentCount': '7'}",164907,379,53,0,7,,,,,
5533,https://www.youtube.com/watch?v=fR6l4D47fW8,fR6l4D47fW8,"{'viewCount': '307530', 'likeCount': '798', 'dislikeCount': '39', 'favoriteCount': '0', 'commentCount': '87'}",307530,798,39,0,87,,,,,
5534,https://www.youtube.com/watch?v=9XmFTADupMc,9XmFTADupMc,"{'viewCount': '5208785', 'likeCount': '29935', 'dislikeCount': '1055', 'favoriteCount': '0', 'commentCount': '1822'}",5208785,29935,1055,0,1822,,,,,
5535,https://www.youtube.com/watch?v=FbEWtpSmJXg,FbEWtpSmJXg,"{'viewCount': '9306438', 'likeCount': '70676', 'dislikeCount': '7663', 'favoriteCount': '0', 'commentCount': '6468'}",9306438,70676,7663,0,6468,,,,,
5536,https://www.youtube.com/watch?v=SH15-Aj57fc,SH15-Aj57fc,"{'viewCount': '723969', 'likeCount': '2574', 'dislikeCount': '52', 'favoriteCount': '0', 'commentCount': '177'}",723969,2574,52,0,177,,,,,
5537,https://www.youtube.com/watch?v=wUBTVug4SP8,wUBTVug4SP8,"{'viewCount': '54573', 'likeCount': '257', 'dislikeCount': '10', 'favoriteCount': '0', 'commentCount': '11'}",54573,257,10,0,11,,,,,
5538,https://www.youtube.com/watch?v=hs3EbyHYjg4,hs3EbyHYjg4,"{'viewCount': '3183', 'likeCount': '20', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '2'}",3183,20,0,0,2,,,,,
5539,https://www.youtube.com/watch?v=ZYjLvyhxGls,ZYjLvyhxGls,"{'viewCount': '549203', 'likeCount': '4211', 'dislikeCount': '648', 'favoriteCount': '0', 'commentCount': '741'}",549203,4211,648,0,741,,,,,
5540,https://www.youtube.com/watch?v=7DKQh59_yCo,7DKQh59_yCo,"{'viewCount': '327982', 'likeCount': '338', 'dislikeCount': '23', 'favoriteCount': '0', 'commentCount': '36'}",327982,338,23,0,36,,,,,
5541,https://www.youtube.com/watch?v=hEujdV8geNM,hEujdV8geNM,"{'viewCount': '368077', 'likeCount': '341', 'dislikeCount': '24', 'favoriteCount': '0', 'commentCount': '53'}",368077,341,24,0,53,,,,,
5542,https://www.youtube.com/watch?v=NhWg7AQLI_8,NhWg7AQLI_8,"{'viewCount': '8760705', 'likeCount': '49656', 'dislikeCount': '3064', 'favoriteCount': '0', 'commentCount': '4220'}",8760705,49656,3064,0,4220,,,,,
5543,https://www.youtube.com/watch?v=AL2TShb6fFs,AL2TShb6fFs,"{'viewCount': '18979498', 'likeCount': '153673', 'dislikeCount': '4952', 'favoriteCount': '0', 'commentCount': '7440'}",18979498,153673,4952,0,7440,,,,,
5544,https://www.youtube.com/watch?v=hWxLLyr9aOU,hWxLLyr9aOU,"{'viewCount': '158961', 'favoriteCount': '0'}",158961,,,0,,,,,,
5545,https://www.youtube.com/watch?v=nb2TyPfxaQU,nb2TyPfxaQU,"{'viewCount': '556604', 'likeCount': '793', 'dislikeCount': '65', 'favoriteCount': '0', 'commentCount': '86'}",556604,793,65,0,86,,,,,
5546,https://www.youtube.com/watch?v=YdZ_Ly2asVI,YdZ_Ly2asVI,"{'viewCount': '472164', 'likeCount': '3425', 'dislikeCount': '51', 'favoriteCount': '0', 'commentCount': '88'}",472164,3425,51,0,88,,,,,
5547,https://www.youtube.com/watch?v=dOrHmivPEhk,dOrHmivPEhk,"{'viewCount': '138461', 'likeCount': '231', 'dislikeCount': '76', 'favoriteCount': '0'}",138461,231,76,0,,,,,,
5548,https://www.youtube.com/watch?v=kOM4g4Y300I,kOM4g4Y300I,"{'viewCount': '122558', 'likeCount': '607', 'dislikeCount': '51', 'favoriteCount': '0', 'commentCount': '50'}",122558,607,51,0,50,,,,,
5549,https://www.youtube.com/watch?v=TvJMbGcdLMI,TvJMbGcdLMI,"{'viewCount': '43830', 'likeCount': '331', 'dislikeCount': '7', 'favoriteCount': '0', 'commentCount': '42'}",43830,331,7,0,42,,,,,
5550,https://www.youtube.com/watch?v=X-YuxDOO8pU,X-YuxDOO8pU,"{'viewCount': '3128209', 'likeCount': '15877', 'dislikeCount': '568', 'favoriteCount': '0', 'commentCount': '0'}",3128209,15877,568,0,0,,,,,
5551,https://www.youtube.com/watch?v=hUruCMQmW1M,hUruCMQmW1M,"{'viewCount': '11099', 'likeCount': '33', 'dislikeCount': '1', 'favoriteCount': '0', 'commentCount': '4'}",11099,33,1,0,4,,,,,
5552,https://www.youtube.com/watch?v=6HUMQfvwYvE,6HUMQfvwYvE,"{'viewCount': '278380', 'likeCount': '338', 'dislikeCount': '13', 'favoriteCount': '0', 'commentCount': '26'}",278380,338,13,0,26,,,,,
5553,https://www.youtube.com/watch?v=9hxLZ1RGQ1w,9hxLZ1RGQ1w,"{'viewCount': '42336', 'likeCount': '116', 'dislikeCount': '11', 'favoriteCount': '0', 'commentCount': '5'}",42336,116,11,0,5,,,,,
5554,https://www.youtube.com/watch?v=d1ukKLgU8VI,d1ukKLgU8VI,"{'viewCount': '10056', 'likeCount': '33', 'dislikeCount': '1', 'favoriteCount': '0', 'commentCount': '0'}",10056,33,1,0,0,,,,,
5555,https://www.youtube.com/watch?v=Tup-5yOcJuM,Tup-5yOcJuM,"{'viewCount': '5570833', 'likeCount': '66906', 'dislikeCount': '2405', 'favoriteCount': '0', 'commentCount': '8040'}",5570833,66906,2405,0,8040,,,,,
5556,https://www.youtube.com/watch?v=R3TeI9jPPuA,R3TeI9jPPuA,"{'viewCount': '3503782', 'likeCount': '4521', 'dislikeCount': '369', 'favoriteCount': '0', 'commentCount': '345'}",3503782,4521,369,0,345,,,,,
5557,https://www.youtube.com/watch?v=jjMA-2RiK3s,jjMA-2RiK3s,"{'viewCount': '4478', 'likeCount': '7', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '0'}",4478,7,0,0,0,,,,,
5558,https://www.youtube.com/watch?v=6cnTTAmmjN0,6cnTTAmmjN0,"{'viewCount': '37239', 'likeCount': '94', 'dislikeCount': '9', 'favoriteCount': '0', 'commentCount': '1'}",37239,94,9,0,1,,,,,
5559,https://www.youtube.com/watch?v=vNny_BZ-N9I,vNny_BZ-N9I,"{'viewCount': '13335', 'likeCount': '25', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '0'}",13335,25,0,0,0,,,,,
5560,https://www.youtube.com/watch?v=h3QXIv1xvNc,h3QXIv1xvNc,"{'kind': 'youtube#videoListResponse', 'etag': 'YIUPVpqNjppyCWOZfL-19bLb7uk', 'items': [], 'pageInfo': {'totalResults': 0, 'resultsPerPage': 0}}",,,,,,youtube#videoListResponse,YIUPVpqNjppyCWOZfL-19bLb7uk,[],0.0,0.0
5561,https://www.youtube.com/watch?v=cx4fIfjaFJg,cx4fIfjaFJg,"{'viewCount': '98405', 'likeCount': '194', 'dislikeCount': '27', 'favoriteCount': '0', 'commentCount': '22'}",98405,194,27,0,22,,,,,
5562,https://www.youtube.com/watch?v=lhuutAnXBzQ,lhuutAnXBzQ,"{'viewCount': '860608', 'likeCount': '1898', 'dislikeCount': '325', 'favoriteCount': '0', 'commentCount': '515'}",860608,1898,325,0,515,,,,,
5563,https://www.youtube.com/watch?v=xD8X66rWiR0,xD8X66rWiR0,"{'viewCount': '79145', 'likeCount': '508', 'dislikeCount': '26', 'favoriteCount': '0', 'commentCount': '38'}",79145,508,26,0,38,,,,,
5564,https://www.youtube.com/watch?v=4Si4rVc3ALk,4Si4rVc3ALk,"{'viewCount': '563998', 'likeCount': '1127', 'dislikeCount': '85', 'favoriteCount': '0', 'commentCount': '100'}",563998,1127,85,0,100,,,,,
5565,https://www.youtube.com/watch?v=S3jFdqs4jUQ,S3jFdqs4jUQ,"{'viewCount': '274968', 'favoriteCount': '0', 'commentCount': '0'}",274968,,,0,0,,,,,
5566,https://www.youtube.com/watch?v=FX2BNMwH3Ag,FX2BNMwH3Ag,"{'viewCount': '1848201', 'likeCount': '3500', 'dislikeCount': '218', 'favoriteCount': '0', 'commentCount': '209'}",1848201,3500,218,0,209,,,,,
5567,https://www.youtube.com/watch?v=v33o9deALkA,v33o9deALkA,"{'viewCount': '2086424', 'likeCount': '8086', 'dislikeCount': '461', 'favoriteCount': '0', 'commentCount': '0'}",2086424,8086,461,0,0,,,,,
5568,https://www.youtube.com/watch?v=G_ATX4C8Pmw,G_ATX4C8Pmw,"{'viewCount': '395676', 'likeCount': '571', 'dislikeCount': '49', 'favoriteCount': '0', 'commentCount': '44'}",395676,571,49,0,44,,,,,
5569,https://www.youtube.com/watch?v=NTX29bZLsew,NTX29bZLsew,"{'viewCount': '579954', 'likeCount': '1780', 'dislikeCount': '98', 'favoriteCount': '0', 'commentCount': '147'}",579954,1780,98,0,147,,,,,
5570,https://www.youtube.com/watch?v=ILQjkxVSugQ,ILQjkxVSugQ,"{'viewCount': '3509', 'likeCount': '31', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '0'}",3509,31,0,0,0,,,,,
5571,https://www.youtube.com/watch?v=T2snL9QUIZI,T2snL9QUIZI,"{'viewCount': '1859385', 'likeCount': '11751', 'dislikeCount': '555', 'favoriteCount': '0', 'commentCount': '899'}",1859385,11751,555,0,899,,,,,
5572,https://www.youtube.com/watch?v=FhbqmQYoL0Q,FhbqmQYoL0Q,"{'viewCount': '8924', 'likeCount': '26', 'dislikeCount': '9', 'favoriteCount': '0', 'commentCount': '1'}",8924,26,9,0,1,,,,,
5573,https://www.youtube.com/watch?v=3HxEXnVSr1w,3HxEXnVSr1w,"{'viewCount': '14763296', 'likeCount': '47576', 'dislikeCount': '2251', 'favoriteCount': '0', 'commentCount': '3125'}",14763296,47576,2251,0,3125,,,,,
5574,https://www.youtube.com/watch?v=sUgPNU_mRLQ,sUgPNU_mRLQ,"{'viewCount': '76336', 'likeCount': '89', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '21'}",76336,89,6,0,21,,,,,
5575,https://www.youtube.com/watch?v=bWw9CvqoxEk,bWw9CvqoxEk,"{'viewCount': '91396', 'likeCount': '490', 'dislikeCount': '192', 'favoriteCount': '0', 'commentCount': '76'}",91396,490,192,0,76,,,,,
5576,https://www.youtube.com/watch?v=X8e0FkjzSkI,X8e0FkjzSkI,"{'viewCount': '2065261', 'likeCount': '16899', 'dislikeCount': '307', 'favoriteCount': '0', 'commentCount': '273'}",2065261,16899,307,0,273,,,,,
5577,https://www.youtube.com/watch?v=xZ_IsVxIPTc,xZ_IsVxIPTc,"{'viewCount': '64985', 'likeCount': '202', 'dislikeCount': '16', 'favoriteCount': '0', 'commentCount': '11'}",64985,202,16,0,11,,,,,
5578,https://www.youtube.com/watch?v=EH3zcuRQXNo,EH3zcuRQXNo,"{'viewCount': '3195300', 'likeCount': '14016', 'dislikeCount': '398', 'favoriteCount': '0', 'commentCount': '935'}",3195300,14016,398,0,935,,,,,
5579,https://www.youtube.com/watch?v=oT3Uoo3K3aA,oT3Uoo3K3aA,"{'viewCount': '93779', 'likeCount': '616', 'dislikeCount': '35', 'favoriteCount': '0', 'commentCount': '129'}",93779,616,35,0,129,,,,,
5580,https://www.youtube.com/watch?v=uKuym66LIr4,uKuym66LIr4,"{'viewCount': '827747', 'likeCount': '993', 'dislikeCount': '115', 'favoriteCount': '0', 'commentCount': '369'}",827747,993,115,0,369,,,,,
5581,https://www.youtube.com/watch?v=OBiqFHRIREQ,OBiqFHRIREQ,"{'viewCount': '9775', 'likeCount': '67', 'dislikeCount': '2', 'favoriteCount': '0'}",9775,67,2,0,,,,,,
5582,https://www.youtube.com/watch?v=CD2pjnGy8Fk,CD2pjnGy8Fk,"{'viewCount': '710020', 'likeCount': '1632', 'dislikeCount': '46', 'favoriteCount': '0', 'commentCount': '436'}",710020,1632,46,0,436,,,,,
5583,https://www.youtube.com/watch?v=XpcS2liGkTM,XpcS2liGkTM,"{'viewCount': '37311', 'likeCount': '233', 'dislikeCount': '7', 'favoriteCount': '0', 'commentCount': '25'}",37311,233,7,0,25,,,,,
5584,https://www.youtube.com/watch?v=Kq5BHKn_o_k,Kq5BHKn_o_k,"{'viewCount': '34459', 'likeCount': '474', 'dislikeCount': '4', 'favoriteCount': '0', 'commentCount': '32'}",34459,474,4,0,32,,,,,
5585,https://www.youtube.com/watch?v=0ZNsLy2IwcY,0ZNsLy2IwcY,"{'viewCount': '6013123', 'likeCount': '121284', 'dislikeCount': '2144', 'favoriteCount': '0', 'commentCount': '0'}",6013123,121284,2144,0,0,,,,,
5586,https://www.youtube.com/watch?v=tUSVkBdQOUI,tUSVkBdQOUI,"{'viewCount': '40888', 'likeCount': '215', 'dislikeCount': '5', 'favoriteCount': '0', 'commentCount': '19'}",40888,215,5,0,19,,,,,
5587,https://www.youtube.com/watch?v=EJylz_9KYf8,EJylz_9KYf8,"{'viewCount': '20065239', 'likeCount': '117715', 'dislikeCount': '9354', 'favoriteCount': '0', 'commentCount': '6866'}",20065239,117715,9354,0,6866,,,,,
5588,https://www.youtube.com/watch?v=V67pVb3o4nc,V67pVb3o4nc,"{'viewCount': '11156', 'likeCount': '347', 'dislikeCount': '3', 'favoriteCount': '0', 'commentCount': '36'}",11156,347,3,0,36,,,,,
5589,https://www.youtube.com/watch?v=Xq3fTk_9xfc,Xq3fTk_9xfc,"{'viewCount': '53021', 'likeCount': '241', 'dislikeCount': '16', 'favoriteCount': '0', 'commentCount': '23'}",53021,241,16,0,23,,,,,
5590,https://www.youtube.com/watch?v=tRn3gr8Pt_o,tRn3gr8Pt_o,"{'viewCount': '994861', 'likeCount': '5249', 'dislikeCount': '144', 'favoriteCount': '0', 'commentCount': '497'}",994861,5249,144,0,497,,,,,
5591,https://www.youtube.com/watch?v=y1SpWZm1PLc,y1SpWZm1PLc,"{'viewCount': '4305302', 'likeCount': '17251', 'dislikeCount': '949', 'favoriteCount': '0', 'commentCount': '1301'}",4305302,17251,949,0,1301,,,,,
5592,https://www.youtube.com/watch?v=aU_Zjz8A0sk,aU_Zjz8A0sk,"{'viewCount': '695458', 'likeCount': '1580', 'dislikeCount': '82', 'favoriteCount': '0', 'commentCount': '98'}",695458,1580,82,0,98,,,,,
5593,https://www.youtube.com/watch?v=yrK1f4TsQfM,yrK1f4TsQfM,"{'viewCount': '18855799', 'likeCount': '83433', 'dislikeCount': '5574', 'favoriteCount': '0', 'commentCount': '10176'}",18855799,83433,5574,0,10176,,,,,
5594,https://www.youtube.com/watch?v=EcWK0M4VMjA,EcWK0M4VMjA,"{'viewCount': '1453810', 'likeCount': '3300', 'dislikeCount': '154', 'favoriteCount': '0', 'commentCount': '672'}",1453810,3300,154,0,672,,,,,
5595,https://www.youtube.com/watch?v=fmkfKcr5JPQ,fmkfKcr5JPQ,"{'viewCount': '487486', 'likeCount': '1535', 'dislikeCount': '164', 'favoriteCount': '0', 'commentCount': '279'}",487486,1535,164,0,279,,,,,
5596,https://www.youtube.com/watch?v=KeP5YVVkQV8,KeP5YVVkQV8,"{'viewCount': '1010118', 'likeCount': '4851', 'dislikeCount': '246', 'favoriteCount': '0', 'commentCount': '472'}",1010118,4851,246,0,472,,,,,
5597,https://www.youtube.com/watch?v=_jHA97HzhxE,_jHA97HzhxE,"{'viewCount': '13655189', 'likeCount': '45810', 'dislikeCount': '5118', 'favoriteCount': '0', 'commentCount': '3443'}",13655189,45810,5118,0,3443,,,,,
5598,https://www.youtube.com/watch?v=3-OJQF9XszY,3-OJQF9XszY,"{'viewCount': '329501', 'likeCount': '487', 'dislikeCount': '28', 'favoriteCount': '0', 'commentCount': '22'}",329501,487,28,0,22,,,,,
5599,https://www.youtube.com/watch?v=dPaU4Gymt3E,dPaU4Gymt3E,"{'viewCount': '2667292', 'likeCount': '12177', 'dislikeCount': '314', 'favoriteCount': '0', 'commentCount': '620'}",2667292,12177,314,0,620,,,,,
5600,https://www.youtube.com/watch?v=J2oNgZlbSKI,J2oNgZlbSKI,"{'viewCount': '2040976', 'likeCount': '8435', 'dislikeCount': '366', 'favoriteCount': '0', 'commentCount': '0'}",2040976,8435,366,0,0,,,,,
5601,https://www.youtube.com/watch?v=99LZwZmSoNo,99LZwZmSoNo,"{'viewCount': '3023555', 'likeCount': '13577', 'dislikeCount': '587', 'favoriteCount': '0', 'commentCount': '1211'}",3023555,13577,587,0,1211,,,,,
5602,https://www.youtube.com/watch?v=HhNshgSYF_M,HhNshgSYF_M,"{'viewCount': '8402514', 'likeCount': '23428', 'dislikeCount': '777', 'favoriteCount': '0', 'commentCount': '3050'}",8402514,23428,777,0,3050,,,,,
5603,https://www.youtube.com/watch?v=1oCoTE4a5ks,1oCoTE4a5ks,"{'viewCount': '890450', 'likeCount': '35477', 'dislikeCount': '474', 'favoriteCount': '0', 'commentCount': '2928'}",890450,35477,474,0,2928,,,,,
5604,https://www.youtube.com/watch?v=RKkwnzVtCF0,RKkwnzVtCF0,"{'viewCount': '118703', 'likeCount': '3268', 'dislikeCount': '49', 'favoriteCount': '0', 'commentCount': '153'}",118703,3268,49,0,153,,,,,
5605,https://www.youtube.com/watch?v=7ZRnB4BNq6w,7ZRnB4BNq6w,"{'viewCount': '13622', 'likeCount': '35', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '1'}",13622,35,6,0,1,,,,,
5606,https://www.youtube.com/watch?v=sWJ5PlHL2kM,sWJ5PlHL2kM,"{'viewCount': '158334', 'likeCount': '319', 'dislikeCount': '16', 'favoriteCount': '0', 'commentCount': '72'}",158334,319,16,0,72,,,,,
5607,https://www.youtube.com/watch?v=hfnDTvbtDUI,hfnDTvbtDUI,"{'viewCount': '5802397', 'likeCount': '15495', 'dislikeCount': '1751', 'favoriteCount': '0', 'commentCount': '1575'}",5802397,15495,1751,0,1575,,,,,
5608,https://www.youtube.com/watch?v=rkzG8sEQnjU,rkzG8sEQnjU,"{'viewCount': '1492628', 'likeCount': '32886', 'dislikeCount': '4138', 'favoriteCount': '0', 'commentCount': '3016'}",1492628,32886,4138,0,3016,,,,,
5609,https://www.youtube.com/watch?v=6DqvRSvADUQ,6DqvRSvADUQ,"{'viewCount': '37756', 'likeCount': '58', 'dislikeCount': '4', 'favoriteCount': '0', 'commentCount': '16'}",37756,58,4,0,16,,,,,
5610,https://www.youtube.com/watch?v=GzSSZRgnZdg,GzSSZRgnZdg,"{'viewCount': '117783', 'likeCount': '291', 'dislikeCount': '17', 'favoriteCount': '0', 'commentCount': '31'}",117783,291,17,0,31,,,,,
5611,https://www.youtube.com/watch?v=lZVq2Ox5whk,lZVq2Ox5whk,"{'viewCount': '49308', 'likeCount': '69', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '2'}",49308,69,6,0,2,,,,,
5612,https://www.youtube.com/watch?v=OfbA9a_CUxU,OfbA9a_CUxU,"{'viewCount': '170177', 'likeCount': '1512', 'dislikeCount': '81', 'favoriteCount': '0', 'commentCount': '81'}",170177,1512,81,0,81,,,,,
5613,https://www.youtube.com/watch?v=NXpNIQ-PUO4,NXpNIQ-PUO4,"{'viewCount': '52886', 'likeCount': '165', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '8'}",52886,165,6,0,8,,,,,
5614,https://www.youtube.com/watch?v=y5N7OyoTCXg,y5N7OyoTCXg,"{'viewCount': '2025574', 'likeCount': '958', 'dislikeCount': '55', 'favoriteCount': '0', 'commentCount': '93'}",2025574,958,55,0,93,,,,,
5615,https://www.youtube.com/watch?v=4mW9FE5ILJs,4mW9FE5ILJs,"{'viewCount': '29366683', 'likeCount': '325304', 'dislikeCount': '109903', 'favoriteCount': '0', 'commentCount': '56186'}",29366683,325304,109903,0,56186,,,,,
5616,https://www.youtube.com/watch?v=PxVAX0I5kjE,PxVAX0I5kjE,"{'viewCount': '22018', 'likeCount': '19', 'dislikeCount': '3', 'favoriteCount': '0', 'commentCount': '3'}",22018,19,3,0,3,,,,,
5617,https://www.youtube.com/watch?v=TDPZ4fiaqT4,TDPZ4fiaqT4,"{'viewCount': '11915', 'likeCount': '37', 'dislikeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}",11915,37,2,0,0,,,,,
5618,https://www.youtube.com/watch?v=3fdRKme00uI,3fdRKme00uI,"{'viewCount': '941553', 'likeCount': '6873', 'dislikeCount': '176', 'favoriteCount': '0', 'commentCount': '265'}",941553,6873,176,0,265,,,,,
5619,https://www.youtube.com/watch?v=FIy0IzXYYn8,FIy0IzXYYn8,"{'viewCount': '77512', 'likeCount': '544', 'dislikeCount': '10', 'favoriteCount': '0', 'commentCount': '45'}",77512,544,10,0,45,,,,,
5620,https://www.youtube.com/watch?v=l__gGyq21U8,l__gGyq21U8,"{'viewCount': '212961', 'likeCount': '451', 'dislikeCount': '17', 'favoriteCount': '0', 'commentCount': '56'}",212961,451,17,0,56,,,,,
5621,https://www.youtube.com/watch?v=K8-grwufsxs,K8-grwufsxs,"{'viewCount': '135728', 'likeCount': '724', 'dislikeCount': '22', 'favoriteCount': '0', 'commentCount': '64'}",135728,724,22,0,64,,,,,
5622,https://www.youtube.com/watch?v=dKrVegVI0Us,dKrVegVI0Us,"{'viewCount': '86749116', 'likeCount': '771496', 'dislikeCount': '16396', 'favoriteCount': '0', 'commentCount': '130087'}",86749116,771496,16396,0,130087,,,,,
5623,https://www.youtube.com/watch?v=i6qlPeS1kGY,i6qlPeS1kGY,"{'viewCount': '1599970', 'likeCount': '13818', 'dislikeCount': '2166', 'favoriteCount': '0', 'commentCount': '2049'}",1599970,13818,2166,0,2049,,,,,
5624,https://www.youtube.com/watch?v=DvHJtez2IlY,DvHJtez2IlY,"{'viewCount': '7132038', 'likeCount': '35343', 'dislikeCount': '1577', 'favoriteCount': '0', 'commentCount': '4011'}",7132038,35343,1577,0,4011,,,,,
5625,https://www.youtube.com/watch?v=_whoNJNxxO8,_whoNJNxxO8,"{'viewCount': '233045', 'likeCount': '602', 'dislikeCount': '40', 'favoriteCount': '0', 'commentCount': '110'}",233045,602,40,0,110,,,,,
5626,https://www.youtube.com/watch?v=Ppjs0xf25h0,Ppjs0xf25h0,"{'kind': 'youtube#videoListResponse', 'etag': 'YIUPVpqNjppyCWOZfL-19bLb7uk', 'items': [], 'pageInfo': {'totalResults': 0, 'resultsPerPage': 0}}",,,,,,youtube#videoListResponse,YIUPVpqNjppyCWOZfL-19bLb7uk,[],0.0,0.0
5627,https://www.youtube.com/watch?v=uCVBXR1WAK0,uCVBXR1WAK0,"{'viewCount': '285234', 'likeCount': '1643', 'dislikeCount': '58', 'favoriteCount': '0', 'commentCount': '0'}",285234,1643,58,0,0,,,,,
5628,https://www.youtube.com/watch?v=0Co1Iptd4p4,0Co1Iptd4p4,"{'viewCount': '2999410', 'likeCount': '33750', 'dislikeCount': '450', 'favoriteCount': '0', 'commentCount': '888'}",2999410,33750,450,0,888,,,,,
5629,https://www.youtube.com/watch?v=5xIxBVbUOpA,5xIxBVbUOpA,"{'viewCount': '115185', 'likeCount': '494', 'dislikeCount': '47', 'favoriteCount': '0', 'commentCount': '86'}",115185,494,47,0,86,,,,,
5630,https://www.youtube.com/watch?v=xuveD0juESE,xuveD0juESE,"{'viewCount': '55188', 'likeCount': '172', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '7'}",55188,172,6,0,7,,,,,
5631,https://www.youtube.com/watch?v=2LUfrT5hZM4,2LUfrT5hZM4,"{'viewCount': '405590', 'likeCount': '2985', 'dislikeCount': '149', 'favoriteCount': '0', 'commentCount': '324'}",405590,2985,149,0,324,,,,,
5632,https://www.youtube.com/watch?v=FTf8cGtcBaA,FTf8cGtcBaA,"{'viewCount': '51621', 'likeCount': '272', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '8'}",51621,272,6,0,8,,,,,
5633,https://www.youtube.com/watch?v=DX9rKumF5Ao,DX9rKumF5Ao,"{'viewCount': '235733', 'likeCount': '10162', 'dislikeCount': '53', 'favoriteCount': '0', 'commentCount': '908'}",235733,10162,53,0,908,,,,,
5634,https://www.youtube.com/watch?v=0-UZGV8ockY,0-UZGV8ockY,"{'viewCount': '151600', 'likeCount': '1081', 'dislikeCount': '23', 'favoriteCount': '0', 'commentCount': '32'}",151600,1081,23,0,32,,,,,
5635,https://www.youtube.com/watch?v=etxlovVdsgk,etxlovVdsgk,"{'viewCount': '106658', 'likeCount': '2481', 'dislikeCount': '11', 'favoriteCount': '0', 'commentCount': '137'}",106658,2481,11,0,137,,,,,
5636,https://www.youtube.com/watch?v=ezfpmmL7WoI,ezfpmmL7WoI,"{'viewCount': '10055', 'likeCount': '48', 'dislikeCount': '3', 'favoriteCount': '0', 'commentCount': '2'}",10055,48,3,0,2,,,,,
5637,https://www.youtube.com/watch?v=YNTYLr3PF-A,YNTYLr3PF-A,"{'viewCount': '73843', 'likeCount': '950', 'dislikeCount': '10', 'favoriteCount': '0', 'commentCount': '44'}",73843,950,10,0,44,,,,,
5638,https://www.youtube.com/watch?v=ykQrD1J09ts,ykQrD1J09ts,"{'viewCount': '83257', 'likeCount': '704', 'dislikeCount': '21', 'favoriteCount': '0', 'commentCount': '145'}",83257,704,21,0,145,,,,,
5639,https://www.youtube.com/watch?v=niqzSnTZizs,niqzSnTZizs,"{'viewCount': '356847', 'likeCount': '3479', 'dislikeCount': '120', 'favoriteCount': '0', 'commentCount': '214'}",356847,3479,120,0,214,,,,,
5640,https://www.youtube.com/watch?v=dDCtyQC5xY4,dDCtyQC5xY4,"{'viewCount': '118250', 'likeCount': '183', 'dislikeCount': '13', 'favoriteCount': '0', 'commentCount': '18'}",118250,183,13,0,18,,,,,
5641,https://www.youtube.com/watch?v=h86VphklkSE,h86VphklkSE,"{'viewCount': '419535', 'likeCount': '1698', 'dislikeCount': '64', 'favoriteCount': '0', 'commentCount': '137'}",419535,1698,64,0,137,,,,,
5642,https://www.youtube.com/watch?v=vzYSKjxtKNg,vzYSKjxtKNg,"{'viewCount': '1894307', 'likeCount': '15536', 'dislikeCount': '469', 'favoriteCount': '0', 'commentCount': '137'}",1894307,15536,469,0,137,,,,,
5643,https://www.youtube.com/watch?v=ldCaL25XS60,ldCaL25XS60,"{'viewCount': '31581', 'likeCount': '377', 'dislikeCount': '9', 'favoriteCount': '0', 'commentCount': '100'}",31581,377,9,0,100,,,,,
5644,https://www.youtube.com/watch?v=3qC1fNrTBEs,3qC1fNrTBEs,"{'viewCount': '323452', 'likeCount': '882', 'dislikeCount': '45', 'favoriteCount': '0', 'commentCount': '27'}",323452,882,45,0,27,,,,,
5645,https://www.youtube.com/watch?v=E_Ci-pAL4eE,E_Ci-pAL4eE,"{'viewCount': '13095349', 'likeCount': '59690', 'dislikeCount': '1700', 'favoriteCount': '0', 'commentCount': '4132'}",13095349,59690,1700,0,4132,,,,,
5646,https://www.youtube.com/watch?v=Lgj4GjqCFlY,Lgj4GjqCFlY,"{'viewCount': '10417241', 'likeCount': '49389', 'dislikeCount': '5156', 'favoriteCount': '0', 'commentCount': '9326'}",10417241,49389,5156,0,9326,,,,,
5647,https://www.youtube.com/watch?v=ecrypvIG9-8,ecrypvIG9-8,"{'viewCount': '602187', 'likeCount': '864', 'dislikeCount': '65', 'favoriteCount': '0', 'commentCount': '640'}",602187,864,65,0,640,,,,,
